session,src_ip,hassh,login_attempts,login_success,login_failed,cmd_count,cmd_failed,downloads,duration_ms,attack_type,label
24f8ba8ffe00,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f60691c4e4ba,61.177.173.37,,0,0,0,0,0,0,0,benign,0
f2ecd4600f52,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
17d8e2bfaf91,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
7b33d8c04aa4,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
a1f067b519b8,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
998080ff6b9f,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
7e6fe6b8690b,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
025ebd8a2c05,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6bd51df46dfb,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
b2479e5753a1,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
4c6b36aaf38c,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
2fbb34b12f96,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
7dcbaebd1f94,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
97c6907fd143,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
3b57a03c3db8,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d2a8dece71e9,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
2cf00544eb5f,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6a9dc4715678,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
a55ca619dffa,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
62420262d5cc,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
bdd7f61ca0f9,61.177.173.51,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
53fde0a4cdc3,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e911f7e56484,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
8f0974a19429,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
bb428a20351c,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
a29bacd61365,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
2c22ba95d5c2,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e5d83ed7edcd,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6f56f14ffc76,61.177.173.35,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
cd8e38383d39,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
b90f622d4755,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
4b515289433d,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
1df80103969f,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ff5af63f4cfe,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
fcd15076f29b,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
c2ee3cfad8d3,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
896c89b08800,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d37dbe29a751,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
ebdc15ab843a,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f082a0de7398,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
02aafbd3f1e3,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0a54fe905e69,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
8863eb01351f,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
62e042c23610,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
0fc5ccdffccb,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
772c2f9a2da3,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
80bb0c155e79,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
9ec6648fe592,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
650b0f0a8098,61.177.172.108,,0,0,0,0,0,0,0,benign,0
e163cd187479,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
3b6c95d67b39,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
26817dd389d9,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
9911ddb980df,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
417c909751a8,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
31e393225590,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
7720d209f313,202.29.13.52,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
569c3af5e0d7,202.29.13.52,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f1cf930f332d,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
cbfcbd93a3cc,198.235.24.22,,0,0,0,0,0,0,0,benign,0
24723c027f2d,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ddd7f2df645f,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ce0f8826e0b6,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
c5cdf08b6adb,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
7dc29e1759d4,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
cf40367c9a34,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
cb1d70a6d3da,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0fd056d7ab7e,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
3a85941f06a3,61.177.173.46,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
7a0c02495057,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
53a65636d921,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d4428e123c78,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
aecb1749bd0a,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
24f8c3a3170f,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
254d289aeeff,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
2da2a2529ed3,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
bf864930d859,61.177.173.37,,0,0,0,0,0,0,0,benign,0
dd8b0f331727,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
ef41004b8981,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
4635ee52cc98,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
01af91637d6a,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
dec37b91baf9,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
9bf6cb5e280a,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e8d91ab59dfa,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
5c0935492b4a,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
1ee0e3febe89,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
082391b49477,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
05df5f6cb5c0,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
e34a886ae5f6,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,0,0,0,0,0,0,0,benign,0
aecb9ac6bfb2,167.172.92.100,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
4633cc46c945,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
23932b5ce9cd,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
501d4b319e14,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
38777605cef4,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
5f6cdeb219aa,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
c6e15763e11d,61.177.172.19,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
6e27fcd2bc9f,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
a288ef73ff6d,61.177.173.47,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
c05539ff2ad6,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
228f32a550ad,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
cca2a199b212,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e9a00bf47910,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
9c0901271b85,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
53c58bfa5818,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d4bb5e3deed4,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
bc5da0e31ca7,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
fab6227fdb45,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0f3c9061e490,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ac84ae9422da,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
f0341a5610c3,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
93b634aaaf63,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0f8fc62395fb,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
c62a791574b3,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
cb45a2276eac,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
05e1b5bc1cd1,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
077c36e64847,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,1,0,17,1,1,0,malware_download,3
3eebc2414a63,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
3386cdfedbfd,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
22a68cb777de,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
2a11c32f8757,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0965ca35bd92,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f39c2fe45abd,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f8fc5f306a51,61.177.172.124,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
bf7f769e25b0,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
53ccc8ec7f55,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
1c53d5c4ef9f,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
66edb779359d,51.250.79.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
a5d7afc2e376,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
45a694c01bde,61.177.173.51,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
1adf6580866a,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
c3d97477640b,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
4176f3b19a26,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
690e086b01e8,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,1,0,17,1,1,0,malware_download,3
ee82e84948ee,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d5fb4bbb12ea,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6c89e5fa9dc7,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
8af0acacfd54,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6e4ec4c0c3ce,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
da2c46f4d3eb,165.22.5.180,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
32fd7f52132b,195.3.147.57,a7a87fbe86774c2e40cc4a7ea2ab1b3c,1,1,0,0,0,0,0,bruteforce,1
02a0ba086c14,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f166a57f6889,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
5f6c08e5b3d2,45.163.152.93,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
987e06e27293,45.163.152.93,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
33ac02b89643,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
1fe67c654dc0,61.177.173.52,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
62113df38fb6,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
3f1189315c35,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
740634fc7861,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
e5e829a57618,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f1a07b125e32,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
54de4effed1b,61.177.173.46,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
5cb9179caad0,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
d5c2de9e510e,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
c61236cc8ac0,61.177.173.35,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
20a942a7fbd1,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,1,0,17,1,1,0,malware_download,3
aa82f80dd72e,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d54c3a4a0976,193.105.134.95,a7a87fbe86774c2e40cc4a7ea2ab1b3c,1,0,1,0,0,0,0,benign,0
1ad30679b9e9,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
73957eb33a10,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
b44142c827d6,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,1,0,17,1,1,0,malware_download,3
07e3b8170c51,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
89fb66f1d400,172.104.11.34,4e066189c3bbeec38c99b1855113733a,0,0,0,0,0,0,0,benign,0
661e9db3d937,172.104.11.34,4e066189c3bbeec38c99b1855113733a,0,0,0,0,0,0,0,benign,0
c49ddf9c8d88,172.104.11.34,4e066189c3bbeec38c99b1855113733a,0,0,0,0,0,0,0,benign,0
aa3a8dbc8c13,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
003579ddde00,61.177.172.98,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
7746aa7e1a3c,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d98aba3a73b1,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
fdb57a49438f,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
81944b395f53,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
adcafbb83d2b,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0a12436a8005,61.177.173.36,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
85a568d34e12,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
1b12b71cc661,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
a11aa9be8cb8,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
5131ebac09ee,194.104.158.231,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
dc2194a6630c,61.177.173.51,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
ad8a0bd95df0,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
b5abf4f9627c,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
7351d42b380f,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
031b79ee7191,61.177.173.37,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
d4d6b9467603,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6eecce43f4cc,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
10517f3ef5db,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
67c5f8713a0b,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
da98b723dd86,61.177.172.124,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
fbb1ff82e013,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
760716b9a52a,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
a51f8c23a794,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
abaae259276a,61.177.173.47,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
c1334b81849d,61.177.173.46,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
8474bb5546c4,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
09e3524d452e,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
39b89f9ad18b,45.55.63.118,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
7b65e406d565,20.3.130.138,,0,0,0,0,0,0,0,benign,0
605e7144aaf1,163.53.90.10,,0,0,0,0,0,0,0,benign,0
49c9e43ebe90,61.177.173.37,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
2843285be94a,61.177.173.49,,0,0,0,0,0,0,0,benign,0
5c7ae74304c9,61.177.172.19,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
e4a318cc61a6,61.177.173.39,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
7ddf228fc204,193.105.134.95,a7a87fbe86774c2e40cc4a7ea2ab1b3c,1,1,0,0,0,0,0,bruteforce,1
6969b12c0bee,61.177.173.50,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
afdf37275997,193.105.134.95,a7a87fbe86774c2e40cc4a7ea2ab1b3c,1,1,0,0,0,0,0,bruteforce,1
d6b8fa70efb4,61.177.173.39,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
1ebf30368131,61.177.173.37,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
d79a4d68ac0e,61.177.172.124,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
32e3d549a497,61.177.173.53,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
aed0f5d44693,61.177.173.39,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
c5af4af35be5,61.177.172.19,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
f499caa65f59,61.177.172.104,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
69c515e456d9,61.177.173.51,,0,0,0,0,0,0,0,benign,0
717d01b697a0,61.177.173.36,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
0a20e67a6f5b,61.177.173.46,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
dba86c4baf8c,176.193.126.70,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
ad0f9a19f0ff,176.193.126.70,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
b4429ed34515,61.177.172.108,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
ab36b8f0bc47,61.177.172.104,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
5401f72cfa3c,61.177.173.39,,0,0,0,0,0,0,0,benign,0
176afeb9e6cd,61.177.173.50,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
bbf47198b9c3,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6dd64570da90,61.177.172.98,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
c525a57782af,61.177.173.53,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
c35e302bcfaf,61.177.173.52,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
aaa6457d342c,61.177.173.36,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
4f026495de63,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
907bc2f1275e,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
fdb617ecfc5b,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
8e586724eb0e,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
854b433912ba,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
6abd7cb3183a,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
904242ab537e,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
926eb205a797,61.177.173.51,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
822953bfabfb,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
1322a9f2ba60,61.177.172.124,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
4d4c5545642e,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0349440efa7f,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
170e2f95dcae,61.177.173.47,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
cab4111194ea,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
da32e2ced155,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
7c2f0de560cb,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
53cbf4162a53,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
738e4977f321,51.91.151.44,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
3e9ebbc35e3f,218.92.0.221,,0,0,0,0,0,0,0,benign,0
